date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
22:36:10	6391/6391	---M--	200	added ('OK')	image/jpeg	date:Thu,%2012%20Aug%202021%2019:51:28%20GMT	https://themebeyond.com/html/ganic/img/product/cart_img01.jpg	/home/nhatphan/test/tes/testweb/themebeyond.com/html/ganic/img/product/cart_img01.jpg	(from https://themebeyond.com/html/ganic/cart.html)
22:36:11	6805/6805	---M--	200	added ('OK')	image/jpeg	date:Thu,%2012%20Aug%202021%2019:51:28%20GMT	https://themebeyond.com/html/ganic/img/product/cart_img02.jpg	/home/nhatphan/test/tes/testweb/themebeyond.com/html/ganic/img/product/cart_img02.jpg	(from https://themebeyond.com/html/ganic/cart.html)
22:36:12	8019/8019	---M--	200	added ('OK')	image/jpeg	date:Mon,%2016%20Aug%202021%2016:48:20%20GMT	https://themebeyond.com/html/ganic/img/product/sd_nav_img01.jpg	/home/nhatphan/test/tes/testweb/themebeyond.com/html/ganic/img/product/sd_nav_img01.jpg	(from https://themebeyond.com/html/ganic/shop-details.html)
22:36:13	8112/8112	---M--	200	added ('OK')	image/jpeg	date:Mon,%2016%20Aug%202021%2016:48:20%20GMT	https://themebeyond.com/html/ganic/img/product/sd_nav_img02.jpg	/home/nhatphan/test/tes/testweb/themebeyond.com/html/ganic/img/product/sd_nav_img02.jpg	(from https://themebeyond.com/html/ganic/shop-details.html)
22:36:14	7901/7901	---M--	200	added ('OK')	image/jpeg	date:Mon,%2016%20Aug%202021%2016:48:20%20GMT	https://themebeyond.com/html/ganic/img/product/sd_nav_img03.jpg	/home/nhatphan/test/tes/testweb/themebeyond.com/html/ganic/img/product/sd_nav_img03.jpg	(from https://themebeyond.com/html/ganic/shop-details.html)
22:36:15	119082/119082	---M--	200	added ('OK')	image/jpeg	date:Mon,%2016%20Aug%202021%2016:48:18%20GMT	https://themebeyond.com/html/ganic/img/product/shop_details_img01.jpg	/home/nhatphan/test/tes/testweb/themebeyond.com/html/ganic/img/product/shop_details_img01.jpg	(from https://themebeyond.com/html/ganic/shop-details.html)
22:36:16	76910/76910	---M--	200	added ('OK')	image/jpeg	date:Mon,%2016%20Aug%202021%2016:48:52%20GMT	https://themebeyond.com/html/ganic/img/product/shop_details_img02.jpg	/home/nhatphan/test/tes/testweb/themebeyond.com/html/ganic/img/product/shop_details_img02.jpg	(from https://themebeyond.com/html/ganic/shop-details.html)
22:36:17	79753/79753	---M--	200	added ('OK')	image/jpeg	date:Mon,%2016%20Aug%202021%2016:49:10%20GMT	https://themebeyond.com/html/ganic/img/product/shop_details_img03.jpg	/home/nhatphan/test/tes/testweb/themebeyond.com/html/ganic/img/product/shop_details_img03.jpg	(from https://themebeyond.com/html/ganic/shop-details.html)
22:36:18	32192/32192	---M--	200	added ('OK')	image/jpeg	date:Mon,%2016%20Aug%202021%2018:28:12%20GMT	https://themebeyond.com/html/ganic/img/product/desc_img.jpg	/home/nhatphan/test/tes/testweb/themebeyond.com/html/ganic/img/product/desc_img.jpg	(from https://themebeyond.com/html/ganic/shop-details.html)
22:36:19	6425/6425	---M--	200	added ('OK')	image/jpeg	date:Tue,%2017%20Aug%202021%2001:32:08%20GMT	https://themebeyond.com/html/ganic/img/product/os-products-thumb.jpg	/home/nhatphan/test/tes/testweb/themebeyond.com/html/ganic/img/product/os-products-thumb.jpg	(from https://themebeyond.com/html/ganic/checkout.html)
22:36:20	3747/3747	---M--	200	added ('OK')	image/png	date:Tue,%2017%20Aug%202021%2001:27:40%20GMT	https://themebeyond.com/html/ganic/img/images/card.png	/home/nhatphan/test/tes/testweb/themebeyond.com/html/ganic/img/images/card.png	(from https://themebeyond.com/html/ganic/checkout.html)
22:36:21	6391/6391	---M--	200	added ('OK')	image/jpeg	date:Mon,%2016%20Aug%202021%2000:46:46%20GMT	https://themebeyond.com/html/ganic/img/product/sidebar_product01.jpg	/home/nhatphan/test/tes/testweb/themebeyond.com/html/ganic/img/product/sidebar_product01.jpg	(from https://themebeyond.com/html/ganic/shop.html)
22:36:22	7748/7748	---M--	200	added ('OK')	image/jpeg	date:Mon,%2016%20Aug%202021%2000:46:54%20GMT	https://themebeyond.com/html/ganic/img/product/sidebar_product02.jpg	/home/nhatphan/test/tes/testweb/themebeyond.com/html/ganic/img/product/sidebar_product02.jpg	(from https://themebeyond.com/html/ganic/shop.html)
22:36:23	7926/7926	---M--	200	added ('OK')	image/jpeg	date:Mon,%2016%20Aug%202021%2000:46:58%20GMT	https://themebeyond.com/html/ganic/img/product/sidebar_product03.jpg	/home/nhatphan/test/tes/testweb/themebeyond.com/html/ganic/img/product/sidebar_product03.jpg	(from https://themebeyond.com/html/ganic/shop.html)
22:36:24	52921/52921	---M--	200	added ('OK')	image/jpeg	date:Mon,%2016%20Aug%202021%2000:29:06%20GMT	https://themebeyond.com/html/ganic/img/product/sidebar_shop_ad.jpg	/home/nhatphan/test/tes/testweb/themebeyond.com/html/ganic/img/product/sidebar_shop_ad.jpg	(from https://themebeyond.com/html/ganic/shop.html)
22:36:26	49013/49013	---M--	200	added ('OK')	image/png	date:Mon,%2016%20Aug%202021%2005:12:34%20GMT	https://themebeyond.com/html/ganic/img/product/sp_products10.png	/home/nhatphan/test/tes/testweb/themebeyond.com/html/ganic/img/product/sp_products10.png	(from https://themebeyond.com/html/ganic/shop.html)
22:36:26	39461/39461	---M--	200	added ('OK')	image/png	date:Mon,%2016%20Aug%202021%2005:12:44%20GMT	https://themebeyond.com/html/ganic/img/product/sp_products11.png	/home/nhatphan/test/tes/testweb/themebeyond.com/html/ganic/img/product/sp_products11.png	(from https://themebeyond.com/html/ganic/shop.html)
22:36:27	51610/51610	---M--	200	added ('OK')	image/png	date:Mon,%2016%20Aug%202021%2005:12:54%20GMT	https://themebeyond.com/html/ganic/img/product/sp_products12.png	/home/nhatphan/test/tes/testweb/themebeyond.com/html/ganic/img/product/sp_products12.png	(from https://themebeyond.com/html/ganic/shop.html)
22:36:28	42357/42357	---M--	200	added ('OK')	image/png	date:Mon,%2016%20Aug%202021%2005:13:28%20GMT	https://themebeyond.com/html/ganic/img/product/sp_products15.png	/home/nhatphan/test/tes/testweb/themebeyond.com/html/ganic/img/product/sp_products15.png	(from https://themebeyond.com/html/ganic/shop.html)
22:36:29	31927/31927	---M--	200	added ('OK')	image/png	date:Mon,%2016%20Aug%202021%2005:13:06%20GMT	https://themebeyond.com/html/ganic/img/product/sp_products13.png	/home/nhatphan/test/tes/testweb/themebeyond.com/html/ganic/img/product/sp_products13.png	(from https://themebeyond.com/html/ganic/shop.html)
22:36:30	38810/38810	---M--	200	added ('OK')	image/png	date:Mon,%2016%20Aug%202021%2005:13:20%20GMT	https://themebeyond.com/html/ganic/img/product/sp_products14.png	/home/nhatphan/test/tes/testweb/themebeyond.com/html/ganic/img/product/sp_products14.png	(from https://themebeyond.com/html/ganic/shop.html)
22:36:32	381774/381774	---M--	200	added ('OK')	image/jpeg	date:Sun,%2008%20Aug%202021%2003:28:22%20GMT	https://themebeyond.com/html/ganic/img/slider/slider__bg01.jpg	/home/nhatphan/test/tes/testweb/themebeyond.com/html/ganic/img/slider/slider__bg01.jpg	(from https://themebeyond.com/html/ganic/index-2.html)
22:36:34	233304/233304	---M--	200	added ('OK')	image/jpeg	date:Sun,%2008%20Aug%202021%2003:26:26%20GMT	https://themebeyond.com/html/ganic/img/slider/slider__bg03.jpg	/home/nhatphan/test/tes/testweb/themebeyond.com/html/ganic/img/slider/slider__bg03.jpg	(from https://themebeyond.com/html/ganic/index-2.html)
22:36:35	75654/75654	---M--	200	added ('OK')	image/png	date:Sun,%2008%20Aug%202021%2003:13:10%20GMT	https://themebeyond.com/html/ganic/img/product/sp__products01.png	/home/nhatphan/test/tes/testweb/themebeyond.com/html/ganic/img/product/sp__products01.png	(from https://themebeyond.com/html/ganic/index-2.html)
22:36:36	272850/272850	---M--	200	added ('OK')	image/jpeg	date:Sun,%2008%20Aug%202021%2003:26:58%20GMT	https://themebeyond.com/html/ganic/img/slider/slider__bg02.jpg	/home/nhatphan/test/tes/testweb/themebeyond.com/html/ganic/img/slider/slider__bg02.jpg	(from https://themebeyond.com/html/ganic/index-2.html)
22:36:36	62463/62463	---M--	200	added ('OK')	image/png	date:Sun,%2008%20Aug%202021%2003:13:10%20GMT	https://themebeyond.com/html/ganic/img/product/sp__products02.png	/home/nhatphan/test/tes/testweb/themebeyond.com/html/ganic/img/product/sp__products02.png	(from https://themebeyond.com/html/ganic/index-2.html)
22:36:37	75015/75015	---M--	200	added ('OK')	image/png	date:Sun,%2008%20Aug%202021%2003:13:10%20GMT	https://themebeyond.com/html/ganic/img/product/sp__products03.png	/home/nhatphan/test/tes/testweb/themebeyond.com/html/ganic/img/product/sp__products03.png	(from https://themebeyond.com/html/ganic/index-2.html)
22:36:38	57170/57170	---M--	200	added ('OK')	image/png	date:Sun,%2008%20Aug%202021%2003:13:10%20GMT	https://themebeyond.com/html/ganic/img/product/sp__products04.png	/home/nhatphan/test/tes/testweb/themebeyond.com/html/ganic/img/product/sp__products04.png	(from https://themebeyond.com/html/ganic/index-2.html)
22:36:39	61475/61475	---M--	200	added ('OK')	image/png	date:Sun,%2008%20Aug%202021%2003:13:10%20GMT	https://themebeyond.com/html/ganic/img/product/sp__products05.png	/home/nhatphan/test/tes/testweb/themebeyond.com/html/ganic/img/product/sp__products05.png	(from https://themebeyond.com/html/ganic/index-2.html)
22:36:40	73356/73356	---M--	200	added ('OK')	image/png	date:Sun,%2008%20Aug%202021%2003:13:10%20GMT	https://themebeyond.com/html/ganic/img/product/sp__products06.png	/home/nhatphan/test/tes/testweb/themebeyond.com/html/ganic/img/product/sp__products06.png	(from https://themebeyond.com/html/ganic/index-2.html)
22:36:41	332590/332590	---M--	200	added ('OK')	image/jpeg	date:Sun,%2008%20Aug%202021%2003:29:48%20GMT	https://themebeyond.com/html/ganic/img/slider/slider__bg04.jpg	/home/nhatphan/test/tes/testweb/themebeyond.com/html/ganic/img/slider/slider__bg04.jpg	(from https://themebeyond.com/html/ganic/index-2.html)
22:36:41	75981/75981	---M--	200	added ('OK')	image/png	date:Sat,%2014%20Aug%202021%2019:01:44%20GMT	https://themebeyond.com/html/ganic/img/product/sp__products07.png	/home/nhatphan/test/tes/testweb/themebeyond.com/html/ganic/img/product/sp__products07.png	(from https://themebeyond.com/html/ganic/index-2.html)
22:36:42	71569/71569	---M--	200	added ('OK')	image/png	date:Sun,%2008%20Aug%202021%2003:13:10%20GMT	https://themebeyond.com/html/ganic/img/product/sp__products08.png	/home/nhatphan/test/tes/testweb/themebeyond.com/html/ganic/img/product/sp__products08.png	(from https://themebeyond.com/html/ganic/index-2.html)
22:36:44	267079/267079	---M--	200	added ('OK')	image/png	date:Sun,%2008%20Aug%202021%2003:20:28%20GMT	https://themebeyond.com/html/ganic/img/images/discount_count_shape01.png	/home/nhatphan/test/tes/testweb/themebeyond.com/html/ganic/img/images/discount_count_shape01.png	(from https://themebeyond.com/html/ganic/index-2.html)
22:36:44	144898/144898	---M--	200	added ('OK')	image/png	date:Sun,%2008%20Aug%202021%2003:20:18%20GMT	https://themebeyond.com/html/ganic/img/images/discount_count_shape02.png	/home/nhatphan/test/tes/testweb/themebeyond.com/html/ganic/img/images/discount_count_shape02.png	(from https://themebeyond.com/html/ganic/index-2.html)
22:36:45	35916/35916	---M--	200	added ('OK')	image/png	date:Sun,%2008%20Aug%202021%2003:14:38%20GMT	https://themebeyond.com/html/ganic/img/product/bdw_products01.png	/home/nhatphan/test/tes/testweb/themebeyond.com/html/ganic/img/product/bdw_products01.png	(from https://themebeyond.com/html/ganic/index-2.html)
22:36:46	73356/73356	---M--	200	added ('OK')	image/png	date:Sun,%2008%20Aug%202021%2003:14:44%20GMT	https://themebeyond.com/html/ganic/img/product/bdw_products02.png	/home/nhatphan/test/tes/testweb/themebeyond.com/html/ganic/img/product/bdw_products02.png	(from https://themebeyond.com/html/ganic/index-2.html)
22:36:47	63965/63965	---M--	200	added ('OK')	image/png	date:Sat,%2014%20Aug%202021%2019:01:44%20GMT	https://themebeyond.com/html/ganic/img/product/bdw_products03.png	/home/nhatphan/test/tes/testweb/themebeyond.com/html/ganic/img/product/bdw_products03.png	(from https://themebeyond.com/html/ganic/index-2.html)
22:36:48	59960/59960	---M--	200	added ('OK')	image/png	date:Sun,%2008%20Aug%202021%2003:14:58%20GMT	https://themebeyond.com/html/ganic/img/product/bdw_products04.png	/home/nhatphan/test/tes/testweb/themebeyond.com/html/ganic/img/product/bdw_products04.png	(from https://themebeyond.com/html/ganic/index-2.html)
22:36:50	518042/518042	---M--	200	added ('OK')	image/png	date:Sun,%2008%20Aug%202021%2023:16:32%20GMT	https://themebeyond.com/html/ganic/img/images/download_img.png	/home/nhatphan/test/tes/testweb/themebeyond.com/html/ganic/img/images/download_img.png	(from https://themebeyond.com/html/ganic/index-2.html)
22:36:50	2643/2643	---M--	200	added ('OK')	image/png	date:Sun,%2008%20Aug%202021%2023:16:32%20GMT	https://themebeyond.com/html/ganic/img/images/app_download_shape.png	/home/nhatphan/test/tes/testweb/themebeyond.com/html/ganic/img/images/app_download_shape.png	(from https://themebeyond.com/html/ganic/index-2.html)
22:36:51	4241/4241	---M--	200	added ('OK')	image/png	date:Sun,%2008%20Aug%202021%2023:16:32%20GMT	https://themebeyond.com/html/ganic/img/icon/app_btn01.png	/home/nhatphan/test/tes/testweb/themebeyond.com/html/ganic/img/icon/app_btn01.png	(from https://themebeyond.com/html/ganic/index-2.html)
22:36:52	4502/4502	---M--	200	added ('OK')	image/png	date:Sun,%2008%20Aug%202021%2023:16:32%20GMT	https://themebeyond.com/html/ganic/img/icon/app_btn02.png	/home/nhatphan/test/tes/testweb/themebeyond.com/html/ganic/img/icon/app_btn02.png	(from https://themebeyond.com/html/ganic/index-2.html)
22:36:53	84676/84676	---M--	200	added ('OK')	image/jpeg	date:Sun,%2008%20Aug%202021%2003:17:30%20GMT	https://themebeyond.com/html/ganic/img/blog/blog_post_thumb01.jpg	/home/nhatphan/test/tes/testweb/themebeyond.com/html/ganic/img/blog/blog_post_thumb01.jpg	(from https://themebeyond.com/html/ganic/index-2.html)
22:36:54	89471/89471	---M--	200	added ('OK')	image/jpeg	date:Sun,%2008%20Aug%202021%2003:17:38%20GMT	https://themebeyond.com/html/ganic/img/blog/blog_post_thumb02.jpg	/home/nhatphan/test/tes/testweb/themebeyond.com/html/ganic/img/blog/blog_post_thumb02.jpg	(from https://themebeyond.com/html/ganic/index-2.html)
22:36:55	77602/77602	---M--	200	added ('OK')	image/jpeg	date:Sun,%2008%20Aug%202021%2003:17:44%20GMT	https://themebeyond.com/html/ganic/img/blog/blog_post_thumb03.jpg	/home/nhatphan/test/tes/testweb/themebeyond.com/html/ganic/img/blog/blog_post_thumb03.jpg	(from https://themebeyond.com/html/ganic/index-2.html)
22:36:57	211518/211518	---M--	200	added ('OK')	image/jpeg	date:Wed,%2011%20Aug%202021%2022:01:52%20GMT	https://themebeyond.com/html/ganic/img/blog/blog_thumb01.jpg	/home/nhatphan/test/tes/testweb/themebeyond.com/html/ganic/img/blog/blog_thumb01.jpg	(from https://themebeyond.com/html/ganic/blog.html)
22:36:57	6101/6101	---M--	200	added ('OK')	image/png	date:Wed,%2011%20Aug%202021%2022:10:38%20GMT	https://themebeyond.com/html/ganic/img/blog/blog_item_line.png	/home/nhatphan/test/tes/testweb/themebeyond.com/html/ganic/img/blog/blog_item_line.png	(from https://themebeyond.com/html/ganic/blog.html)
22:36:59	221660/221660	---M--	200	added ('OK')	image/jpeg	date:Wed,%2011%20Aug%202021%2022:01:54%20GMT	https://themebeyond.com/html/ganic/img/blog/blog_thumb02.jpg	/home/nhatphan/test/tes/testweb/themebeyond.com/html/ganic/img/blog/blog_thumb02.jpg	(from https://themebeyond.com/html/ganic/blog.html)
22:37:00	216186/216186	---M--	200	added ('OK')	image/jpeg	date:Wed,%2011%20Aug%202021%2022:01:54%20GMT	https://themebeyond.com/html/ganic/img/blog/blog_thumb03.jpg	/home/nhatphan/test/tes/testweb/themebeyond.com/html/ganic/img/blog/blog_thumb03.jpg	(from https://themebeyond.com/html/ganic/blog.html)
22:37:00	7116/7116	---M--	200	added ('OK')	image/jpeg	date:Wed,%2011%20Aug%202021%2022:01:54%20GMT	https://themebeyond.com/html/ganic/img/blog/rc_post_thumb01.jpg	/home/nhatphan/test/tes/testweb/themebeyond.com/html/ganic/img/blog/rc_post_thumb01.jpg	(from https://themebeyond.com/html/ganic/blog.html)
22:37:01	8384/8384	---M--	200	added ('OK')	image/jpeg	date:Wed,%2011%20Aug%202021%2022:01:54%20GMT	https://themebeyond.com/html/ganic/img/blog/rc_post_thumb02.jpg	/home/nhatphan/test/tes/testweb/themebeyond.com/html/ganic/img/blog/rc_post_thumb02.jpg	(from https://themebeyond.com/html/ganic/blog.html)
22:37:02	7262/7262	---M--	200	added ('OK')	image/jpeg	date:Wed,%2011%20Aug%202021%2022:01:54%20GMT	https://themebeyond.com/html/ganic/img/blog/rc_post_thumb03.jpg	/home/nhatphan/test/tes/testweb/themebeyond.com/html/ganic/img/blog/rc_post_thumb03.jpg	(from https://themebeyond.com/html/ganic/blog.html)
22:37:03	81087/81087	---M--	200	added ('OK')	image/png	date:Wed,%2011%20Aug%202021%2022:01:52%20GMT	https://themebeyond.com/html/ganic/img/blog/add.png	/home/nhatphan/test/tes/testweb/themebeyond.com/html/ganic/img/blog/add.png	(from https://themebeyond.com/html/ganic/blog.html)
22:37:04	74393/74393	---M--	200	added ('OK')	image/jpeg	date:Fri,%2013%20Aug%202021%2000:00:40%20GMT	https://themebeyond.com/html/ganic/img/blog/blog_details_img01.jpg	/home/nhatphan/test/tes/testweb/themebeyond.com/html/ganic/img/blog/blog_details_img01.jpg	(from https://themebeyond.com/html/ganic/blog-details.html)
22:37:05	69569/69569	---M--	200	added ('OK')	image/jpeg	date:Fri,%2013%20Aug%202021%2000:00:40%20GMT	https://themebeyond.com/html/ganic/img/blog/blog_details_img02.jpg	/home/nhatphan/test/tes/testweb/themebeyond.com/html/ganic/img/blog/blog_details_img02.jpg	(from https://themebeyond.com/html/ganic/blog-details.html)
22:37:06	34526/34526	---M--	200	added ('OK')	image/png	date:Fri,%2013%20Aug%202021%2000:00:40%20GMT	https://themebeyond.com/html/ganic/img/blog/post_avatar_img.png	/home/nhatphan/test/tes/testweb/themebeyond.com/html/ganic/img/blog/post_avatar_img.png	(from https://themebeyond.com/html/ganic/blog-details.html)
22:37:07	1159/1159	---M--	200	added ('OK')	image/png	date:Fri,%2013%20Aug%202021%2000:02:28%20GMT	https://themebeyond.com/html/ganic/img/icon/left_arrow.png	/home/nhatphan/test/tes/testweb/themebeyond.com/html/ganic/img/icon/left_arrow.png	(from https://themebeyond.com/html/ganic/blog-details.html)
22:37:08	1113/1113	---M--	200	added ('OK')	image/png	date:Fri,%2013%20Aug%202021%2000:03:00%20GMT	https://themebeyond.com/html/ganic/img/icon/right_arrow.png	/home/nhatphan/test/tes/testweb/themebeyond.com/html/ganic/img/icon/right_arrow.png	(from https://themebeyond.com/html/ganic/blog-details.html)
22:37:09	159427/159427	URF---	200	added ('OK%20(cached)')	image/jpeg		https://themebeyond.com/html/ganic/img/bg/slider_area_bg.jpg	/home/nhatphan/test/tes/testweb/themebeyond.com/html/ganic/img/bg/slider_area_bg.jpg	(from https://themebeyond.com/html/ganic/)
22:37:09	50873/50873	URF---	200	added ('OK%20(cached)')	image/jpeg		https://themebeyond.com/html/ganic/img/images/megamenu_banner02.jpg	/home/nhatphan/test/tes/testweb/themebeyond.com/html/ganic/img/images/megamenu_banner02.jpg	(from https://themebeyond.com/html/ganic/)
22:37:10	161348/161348	URF---	200	added ('OK%20(cached)')	image/jpeg		https://themebeyond.com/html/ganic/img/slider/slider_bg01.jpg	/home/nhatphan/test/tes/testweb/themebeyond.com/html/ganic/img/slider/slider_bg01.jpg	(from https://themebeyond.com/html/ganic/)
22:37:11	318586/318586	URF---	200	added ('OK%20(cached)')	image/jpeg		https://themebeyond.com/html/ganic/img/bg/map.jpg	/home/nhatphan/test/tes/testweb/themebeyond.com/html/ganic/img/bg/map.jpg	(from https://themebeyond.com/html/ganic/contact.html)
22:37:11	186642/186642	URF---	200	added ('OK%20(cached)')	image/jpeg		https://themebeyond.com/html/ganic/img/images/ingredients_img.jpg	/home/nhatphan/test/tes/testweb/themebeyond.com/html/ganic/img/images/ingredients_img.jpg	(from https://themebeyond.com/html/ganic/about-us.html)
22:37:11	13464/13464	URF---	200	added ('OK%20(cached)')	image/png		https://themebeyond.com/html/ganic/img/icon/ing_icon02.png	/home/nhatphan/test/tes/testweb/themebeyond.com/html/ganic/img/icon/ing_icon02.png	(from https://themebeyond.com/html/ganic/about-us.html)
22:37:11	45820/45820	URF---	200	added ('OK%20(cached)')	image/png		https://themebeyond.com/html/ganic/img/images/support_img.png	/home/nhatphan/test/tes/testweb/themebeyond.com/html/ganic/img/images/support_img.png	(from https://themebeyond.com/html/ganic/about-us.html)
22:37:12	49013/49013	URF---	200	added ('OK%20(cached)')	image/png		https://themebeyond.com/html/ganic/img/product/sp_products10.png	/home/nhatphan/test/tes/testweb/themebeyond.com/html/ganic/img/product/sp_products10.png	(from https://themebeyond.com/html/ganic/shop.html)
22:37:12	52921/52921	URF---	200	added ('OK%20(cached)')	image/jpeg		https://themebeyond.com/html/ganic/img/product/sidebar_shop_ad.jpg	/home/nhatphan/test/tes/testweb/themebeyond.com/html/ganic/img/product/sidebar_shop_ad.jpg	(from https://themebeyond.com/html/ganic/shop.html)
22:37:14	39461/39461	URF---	200	added ('OK%20(cached)')	image/png		https://themebeyond.com/html/ganic/img/product/sp_products11.png	/home/nhatphan/test/tes/testweb/themebeyond.com/html/ganic/img/product/sp_products11.png	(from https://themebeyond.com/html/ganic/shop.html)
22:37:15	84378/84378	UR-MCZ	200	added ('OK')	application/javascript	date:Wed,%2020%20Jan%202021%2004:17:54%20GMT	https://themebeyond.com/html/ganic/js/bootstrap.min.js	/home/nhatphan/test/tes/testweb/themebeyond.com/html/ganic/js/bootstrap.min.js	(from https://themebeyond.com/html/ganic/)
22:37:15	107748/107748	UR-MCZ	200	added ('OK')	application/javascript	date:Wed,%2009%20Jun%202021%2016:50:08%20GMT	https://themebeyond.com/html/ganic/js/vendor/jquery-3.6.0.min.js	/home/nhatphan/test/tes/testweb/themebeyond.com/html/ganic/js/vendor/jquery-3.6.0.min.js	(from https://themebeyond.com/html/ganic/)
22:37:15	51610/51610	URF---	200	added ('OK%20(cached)')	image/png		https://themebeyond.com/html/ganic/img/product/sp_products12.png	/home/nhatphan/test/tes/testweb/themebeyond.com/html/ganic/img/product/sp_products12.png	(from https://themebeyond.com/html/ganic/shop.html)
22:37:15	134346/134346	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Tue,%2016%20Mar%202021%2021:15:14%20GMT	https://themebeyond.com/html/ganic/fonts/fa-brands-400.eot	/home/nhatphan/test/tes/testweb/themebeyond.com/html/ganic/fonts/fa-brands-400.eot	(from https://themebeyond.com/html/ganic/css/fontawesome-all.min.css)
22:37:15	42357/42357	URF---	200	added ('OK%20(cached)')	image/png		https://themebeyond.com/html/ganic/img/product/sp_products15.png	/home/nhatphan/test/tes/testweb/themebeyond.com/html/ganic/img/product/sp_products15.png	(from https://themebeyond.com/html/ganic/shop.html)
22:37:17	381774/381774	URF---	200	added ('OK%20(cached)')	image/jpeg		https://themebeyond.com/html/ganic/img/slider/slider__bg01.jpg	/home/nhatphan/test/tes/testweb/themebeyond.com/html/ganic/img/slider/slider__bg01.jpg	(from https://themebeyond.com/html/ganic/index-2.html)
22:37:17	272850/272850	URF---	200	added ('OK%20(cached)')	image/jpeg		https://themebeyond.com/html/ganic/img/slider/slider__bg02.jpg	/home/nhatphan/test/tes/testweb/themebeyond.com/html/ganic/img/slider/slider__bg02.jpg	(from https://themebeyond.com/html/ganic/index-2.html)
22:37:17	233304/233304	URF---	200	added ('OK%20(cached)')	image/jpeg		https://themebeyond.com/html/ganic/img/slider/slider__bg03.jpg	/home/nhatphan/test/tes/testweb/themebeyond.com/html/ganic/img/slider/slider__bg03.jpg	(from https://themebeyond.com/html/ganic/index-2.html)
22:37:17	134346/134346	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Tue,%2016%20Mar%202021%2021:15:14%20GMT	https://themebeyond.com/html/ganic/fonts/fa-brands-400.eot?	/home/nhatphan/test/tes/testweb/themebeyond.com/html/ganic/fonts/fa-brands-400d41d.eot	(from https://themebeyond.com/html/ganic/css/fontawesome-all.min.css)
22:37:19	76764/76764	---M--	200	added ('OK')	font/woff2	date:Tue,%2016%20Mar%202021%2021:15:14%20GMT	https://themebeyond.com/html/ganic/fonts/fa-brands-400.woff2	/home/nhatphan/test/tes/testweb/themebeyond.com/html/ganic/fonts/fa-brands-400.woff2	(from https://themebeyond.com/html/ganic/css/fontawesome-all.min.css)
22:37:19	332590/332590	URF---	200	added ('OK%20(cached)')	image/jpeg		https://themebeyond.com/html/ganic/img/slider/slider__bg04.jpg	/home/nhatphan/test/tes/testweb/themebeyond.com/html/ganic/img/slider/slider__bg04.jpg	(from https://themebeyond.com/html/ganic/index-2.html)
22:37:19	267079/267079	URF---	200	added ('OK%20(cached)')	image/png		https://themebeyond.com/html/ganic/img/images/discount_count_shape01.png	/home/nhatphan/test/tes/testweb/themebeyond.com/html/ganic/img/images/discount_count_shape01.png	(from https://themebeyond.com/html/ganic/index-2.html)
22:37:19	144898/144898	URF---	200	added ('OK%20(cached)')	image/png		https://themebeyond.com/html/ganic/img/images/discount_count_shape02.png	/home/nhatphan/test/tes/testweb/themebeyond.com/html/ganic/img/images/discount_count_shape02.png	(from https://themebeyond.com/html/ganic/index-2.html)
22:37:19	518042/518042	URF---	200	added ('OK%20(cached)')	image/png		https://themebeyond.com/html/ganic/img/images/download_img.png	/home/nhatphan/test/tes/testweb/themebeyond.com/html/ganic/img/images/download_img.png	(from https://themebeyond.com/html/ganic/index-2.html)
22:37:20	211518/211518	URF---	200	added ('OK%20(cached)')	image/jpeg		https://themebeyond.com/html/ganic/img/blog/blog_thumb01.jpg	/home/nhatphan/test/tes/testweb/themebeyond.com/html/ganic/img/blog/blog_thumb01.jpg	(from https://themebeyond.com/html/ganic/blog.html)
22:37:20	221660/221660	URF---	200	added ('OK%20(cached)')	image/jpeg		https://themebeyond.com/html/ganic/img/blog/blog_thumb02.jpg	/home/nhatphan/test/tes/testweb/themebeyond.com/html/ganic/img/blog/blog_thumb02.jpg	(from https://themebeyond.com/html/ganic/blog.html)
22:37:20	216186/216186	URF---	200	added ('OK%20(cached)')	image/jpeg		https://themebeyond.com/html/ganic/img/blog/blog_thumb03.jpg	/home/nhatphan/test/tes/testweb/themebeyond.com/html/ganic/img/blog/blog_thumb03.jpg	(from https://themebeyond.com/html/ganic/blog.html)
22:37:21	134346/134346	URF---	200	added ('OK%20(cached)')	application/eot		https://themebeyond.com/html/ganic/fonts/fa-brands-400.eot	/home/nhatphan/test/tes/testweb/themebeyond.com/html/ganic/fonts/fa-brands-400.eot	(from https://themebeyond.com/html/ganic/css/fontawesome-all.min.css)
22:37:21	134346/134346	URF---	200	added ('OK%20(cached)')	application/eot		https://themebeyond.com/html/ganic/fonts/fa-brands-400.eot?	/home/nhatphan/test/tes/testweb/themebeyond.com/html/ganic/fonts/fa-brands-400d41d.eot	(from https://themebeyond.com/html/ganic/css/fontawesome-all.min.css)
