date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
22:48:09	622026/622026	---M--	200	added ('OK')	application/zip	etag:%2211c10c1-97dca-5ca61cd25a093%22	https://www.datatables.net/releases/Buttons-2.0.0.zip	/home/nhatphan/test/thema_admin/t_admin/www.datatables.net/releases/Buttons-2.0.0.zip	(from https://www.datatables.net/feeds/releases.xml)
22:48:10	310017/310017	---M--	200	added ('OK')	application/zip	etag:%2211c10c0-4bb01-5ca619f29558b%22	https://www.datatables.net/releases/SearchBuilder-1.2.0.zip	/home/nhatphan/test/thema_admin/t_admin/www.datatables.net/releases/SearchBuilder-1.2.0.zip	(from https://www.datatables.net/feeds/releases.xml)
22:48:11	310017/310017	URF---	200	added ('OK%20(cached)')	application/zip		https://www.datatables.net/releases/SearchBuilder-1.2.0.zip	/home/nhatphan/test/thema_admin/t_admin/www.datatables.net/releases/SearchBuilder-1.2.0.zip	(from https://www.datatables.net/feeds/releases.xml)
22:48:12	527590/527590	---M--	200	added ('OK')	application/zip	etag:%2211c10bf-80ce6-5ca6160a1cfc4%22	https://www.datatables.net/releases/SearchPanes-1.4.0.zip	/home/nhatphan/test/thema_admin/t_admin/www.datatables.net/releases/SearchPanes-1.4.0.zip	(from https://www.datatables.net/feeds/releases.xml)
22:48:13	125382/125382	---M--	200	added ('OK')	application/zip	etag:%2211c10be-1e9c6-5ca60793820af%22	https://www.datatables.net/releases/Scroller-2.0.5.zip	/home/nhatphan/test/thema_admin/t_admin/www.datatables.net/releases/Scroller-2.0.5.zip	(from https://www.datatables.net/feeds/releases.xml)
22:48:13	4640/4640	---M-Z	404	error ('Not%20Found')	text/html	etag:%2210a00b7-1220-5cb27fe3422b4-gzip%22	https://www.datatables.net/releases/DataTables-2.6.4.zip	/home/nhatphan/test/thema_admin/t_admin/www.datatables.net/releases/DataTables-2.6.4.zip	(from https://www.datatables.net/feeds/releases.xml)
22:48:14	4640/4640	---M-Z	404	error ('Not%20Found')	text/html	etag:%2210a00b7-1220-5cb27fe3422b4-gzip%22	https://www.datatables.net/releases/KeyTable-2.6.3.zip	/home/nhatphan/test/thema_admin/t_admin/www.datatables.net/releases/KeyTable-2.6.3.zip	(from https://www.datatables.net/feeds/releases.xml)
22:48:15	125382/125382	URF---	200	added ('OK%20(cached)')	application/zip		https://www.datatables.net/releases/Scroller-2.0.5.zip	/home/nhatphan/test/thema_admin/t_admin/www.datatables.net/releases/Scroller-2.0.5.zip	(from https://www.datatables.net/feeds/releases.xml)
22:48:16	52692/52692	---M--	200	added ('OK')	application/zip	etag:%2211c10af-cdd4-5c9ff9b1fcf83%22	https://www.datatables.net/releases/DateTime-1.1.1.zip	/home/nhatphan/test/thema_admin/t_admin/www.datatables.net/releases/DateTime-1.1.1.zip	(from https://www.datatables.net/feeds/releases.xml)
22:48:18	125827/125827	---M--	200	added ('OK')	application/zip	etag:%2211c10ab-1eb83-5c506c386eac5%22	https://www.datatables.net/releases/AutoFill-2.3.9.zip	/home/nhatphan/test/thema_admin/t_admin/www.datatables.net/releases/AutoFill-2.3.9.zip	(from https://www.datatables.net/feeds/releases.xml)
22:48:19	125829/125829	---M--	200	added ('OK')	application/zip	etag:%2211c109a-1eb85-5c5061abb5e87%22	https://www.datatables.net/releases/AutoFill-2.3.8.zip	/home/nhatphan/test/thema_admin/t_admin/www.datatables.net/releases/AutoFill-2.3.8.zip	(from https://www.datatables.net/feeds/releases.xml)
